x t u err
0.200000 0.194000 0.08652187 -0.00010919
0.220000 0.194000 0.09382869 -0.00011841
0.240000 0.194000 0.10076520 -0.00012716
0.260000 0.194000 0.10730404 -0.00013541
0.280000 0.194000 0.11341940 -0.00014313
0.300000 0.194000 0.11908714 -0.00015028
0.320000 0.194000 0.12428490 -0.00015684
0.340000 0.194000 0.12899217 -0.00016278
0.360000 0.194000 0.13319036 -0.00016808
0.380000 0.194000 0.13686292 -0.00017271
0.400000 0.194000 0.13999533 -0.00017667
0.420000 0.194000 0.14257525 -0.00017992
0.440000 0.194000 0.14459249 -0.00018247
0.460000 0.194000 0.14603909 -0.00018429
0.480000 0.194000 0.14690934 -0.00018539
0.500000 0.194000 0.14719980 -0.00018576
0.520000 0.194000 0.14690934 -0.00018539
0.540000 0.194000 0.14603909 -0.00018429
0.560000 0.194000 0.14459249 -0.00018247
0.580000 0.194000 0.14257525 -0.00017992
0.600000 0.194000 0.13999533 -0.00017667
0.620000 0.194000 0.13686292 -0.00017271
0.640000 0.194000 0.13319036 -0.00016808
0.660000 0.194000 0.12899217 -0.00016278
0.680000 0.194000 0.12428490 -0.00015684
0.700000 0.194000 0.11908714 -0.00015028
0.720000 0.194000 0.11341940 -0.00014313
0.740000 0.194000 0.10730404 -0.00013541
0.760000 0.194000 0.10076520 -0.00012716
0.780000 0.194000 0.09382869 -0.00011841
0.800000 0.194000 0.08652187 -0.00010919
0.820000 0.194000 0.07887360 -0.00009953
0.840000 0.194000 0.07091405 -0.00008949
0.860000 0.194000 0.06267463 -0.00007909
0.880000 0.194000 0.05418786 -0.00006838
0.900000 0.194000 0.04548724 -0.00005740
0.920000 0.194000 0.03660710 -0.00004620
0.940000 0.194000 0.02758249 -0.00003481
0.960000 0.194000 0.01844903 -0.00002328
0.980000 0.194000 0.00924275 -0.00001166
1.000000 0.194000 0.00000000 -0.00000000
0.000000 0.194200 0.00000000 0.00000000
0.020000 0.194200 0.00922451 -0.00001165
0.040000 0.194200 0.01841262 -0.00002326
0.060000 0.194200 0.02752806 -0.00003477
0.080000 0.194200 0.03653487 -0.00004615
0.100000 0.194200 0.04539748 -0.00005735
0.120000 0.194200 0.05408093 -0.00006832
0.140000 0.194200 0.06255095 -0.00007902
0.160000 0.194200 0.07077411 -0.00008941
0.180000 0.194200 0.07871796 -0.00009944
0.200000 0.194200 0.08635114 -0.00010908
0.220000 0.194200 0.09364354 -0.00011830
0.240000 0.194200 0.10056636 -0.00012704
0.260000 0.194200 0.10709230 -0.00013528
0.280000 0.194200 0.11319559 -0.00014299
0.300000 0.194200 0.11885215 -0.00015014
0.320000 0.194200 0.12403966 -0.00015669
0.340000 0.194200 0.12873763 -0.00016263
0.360000 0.194200 0.13292754 -0.00016792
0.380000 0.194200 0.13659285 -0.00017255
0.400000 0.194200 0.13971908 -0.00017650
0.420000 0.194200 0.14229391 -0.00017975
0.440000 0.194200 0.14430717 -0.00018230
0.460000 0.194200 0.14575091 -0.00018412
0.480000 0.194200 0.14661945 -0.00018522
0.500000 0.194200 0.14690934 -0.00018558
0.520000 0.194200 0.14661945 -0.00018522
0.540000 0.194200 0.14575091 -0.00018412
0.560000 0.194200 0.14430717 -0.00018230
0.580000 0.194200 0.14229391 -0.00017975
0.600000 0.194200 0.13971908 -0.00017650
0.620000 0.194200 0.13659285 -0.00017255
0.640000 0.194200 0.13292754 -0.00016792
0.660000 0.194200 0.12873763 -0.00016263
0.680000 0.194200 0.12403966 -0.00015669
0.700000 0.194200 0.11885215 -0.00015014
0.720000 0.194200 0.11319559 -0.00014299
0.740000 0.194200 0.10709230 -0.00013528
0.760000 0.194200 0.10056636 -0.00012704
0.780000 0.194200 0.09364354 -0.00011830
0.800000 0.194200 0.08635114 -0.00010908
0.820000 0.194200 0.07871796 -0.00009944
0.840000 0.194200 0.07077411 -0.00008941
0.860000 0.194200 0.06255095 -0.00007902
0.880000 0.194200 0.05408093 -0.00006832
0.900000 0.194200 0.04539748 -0.00005735
0.920000 0.194200 0.03653487 -0.00004615
0.940000 0.194200 0.02752806 -0.00003477
0.960000 0.194200 0.01841262 -0.00002326
0.980000 0.194200 0.00922451 -0.00001165
1.000000 0.194200 0.00000000 -0.00000000
0.000000 0.194400 0.00000000 0.00000000
0.020000 0.194400 0.00920631 -0.00001164
0.040000 0.194400 0.01837629 -0.00002324
0.060000 0.194400 0.02747374 -0.00003474
0.080000 0.194400 0.03646277 -0.00004611
0.100000 0.194400 0.04530790 -0.00005729
0.120000 0.194400 0.05397422 -0.00006825
0.140000 0.194400 0.06242752 -0.00007894
0.160000 0.194400 0.07063446 -0.00008932
0.180000 0.194400 0.07856263 -0.00009935
0.200000 0.194400 0.08618075 -0.00010898
0.220000 0.194400 0.09345875 -0.00011818
0.240000 0.194400 0.10036792 -0.00012692
0.260000 0.194400 0.10688098 -0.00013516
0.280000 0.194400 0.11297223 -0.00014286
0.300000 0.194400 0.11861762 -0.00015000
0.320000 0.194400 0.12379489 -0.00015655
0.340000 0.194400 0.12848360 -0.00016247
0.360000 0.194400 0.13266524 -0.00016776
0.380000 0.194400 0.13632331 -0.00017239
0.400000 0.194400 0.13944338 -0.00017633
0.420000 0.194400 0.14201313 -0.00017958
0.440000 0.194400 0.14402241 -0.00018212
0.460000 0.194400 0.14546331 -0.00018395
0.480000 0.194400 0.14633013 -0.00018504
0.500000 0.194400 0.14661945 -0.00018541
0.520000 0.194400 0.14633013 -0.00018504
0.540000 0.194400 0.14546331 -0.00018395
0.560000 0.194400 0.14402241 -0.00018212
0.580000 0.194400 0.14201313 -0.00017958
0.600000 0.194400 0.13944338 -0.00017633
0.620000 0.194400 0.13632331 -0.00017239
0.640000 0.194400 0.13266524 -0.00016776
0.660000 0.194400 0.12848360 -0.00016247
0.680000 0.194400 0.12379489 -0.00015655
0.700000 0.194400 0.11861762 -0.00015000
0.720000 0.194400 0.11297223 -0.00014286
0.740000 0.194400 0.10688098 -0.00013516
0.760000 0.194400 0.10036792 -0.00012692
0.780000 0.194400 0.09345875 -0.00011818
0.800000 0.194400 0.08618075 -0.00010898
0.820000 0.194400 0.07856263 -0.00009935
0.840000 0.194400 0.07063446 -0.00008932
0.860000 0.194400 0.06242752 -0.00007894
0.880000 0.194400 0.05397422 -0.00006825
0.900000 0.194400 0.04530790 -0.00005729
0.920000 0.194400 0.03646277 -0.00004611
0.940000 0.194400 0.02747374 -0.00003474
0.960000 0.194400 0.01837629 -0.00002324
0.980000 0.194400 0.00920631 -0.00001164
1.000000 0.194400 0.00000000 -0.00000000
0.000000 0.194600 0.00000000 0.00000000
0.020000 0.194600 0.00918814 -0.00001163
0.040000 0.194600 0.01834003 -0.00002322
0.060000 0.194600 0.02741953 -0.00003471
0.080000 0.194600 0.03639082 -0.00004607
0.100000 0.194600 0.04521850 -0.00005724
0.120000 0.194600 0.05386771 -0.00006819
0.140000 0.194600 0.06230434 -0.00007887
0.160000 0.194600 0.07049508 -0.00008924
0.180000 0.194600 0.07840760 -0.00009925
0.200000 0.194600 0.08601069 -0.00010888
0.220000 0.194600 0.09327433 -0.00011807
0.240000 0.194600 0.10016986 -0.00012680
0.260000 0.194600 0.10667007 -0.00013503
0.280000 0.194600 0.11274930 -0.00014272
0.300000 0.194600 0.11838356 -0.00014986
0.320000 0.194600 0.12355061 -0.00015640
0.340000 0.194600 0.12823007 -0.00016232
0.360000 0.194600 0.13240346 -0.00016760
0.380000 0.194600 0.13605431 -0.00017222
0.400000 0.194600 0.13916822 -0.00017617
0.420000 0.194600 0.14173290 -0.00017941
0.440000 0.194600 0.14373822 -0.00018195
0.460000 0.194600 0.14517627 -0.00018377
0.480000 0.194600 0.14604138 -0.00018487
0.500000 0.194600 0.14633013 -0.00018523
0.520000 0.194600 0.14604138 -0.00018487
0.540000 0.194600 0.14517627 -0.00018377
0.560000 0.194600 0.14373822 -0.00018195
0.580000 0.194600 0.14173290 -0.00017941
0.600000 0.194600 0.13916822 -0.00017617
0.620000 0.194600 0.13605431 -0.00017222
0.640000 0.194600 0.13240346 -0.00016760
0.660000 0.194600 0.12823007 -0.00016232
0.680000 0.194600 0.12355061 -0.00015640
0.700000 0.194600 0.11838356 -0.00014986
0.720000 0.194600 0.11274930 -0.00014272
0.740000 0.194600 0.10667007 -0.00013503
0.760000 0.194600 0.10016986 -0.00012680
0.780000 0.194600 0.09327433 -0.00011807
0.800000 0.194600 0.08601069 -0.00010888
0.820000 0.194600 0.07840760 -0.00009925
0.840000 0.194600 0.07049508 -0.00008924
0.860000 0.194600 0.06230434 -0.00007887
0.880000 0.194600 0.05386771 -0.00006819
0.900000 0.194600 0.04521850 -0.00005724
0.920000 0.194600 0.03639082 -0.00004607
0.940000 0.194600 0.02741953 -0.00003471
0.960000 0.194600 0.01834003 -0.00002322
0.980000 0.194600 0.00918814 -0.00001163
1.000000 0.194600 0.00000000 -0.00000000
0.000000 0.194800 0.00000000 0.00000000
0.020000 0.194800 0.00917001 -0.00001162
0.040000 0.194800 0.01830384 -0.00002319
0.060000 0.194800 0.02736543 -0.00003468
0.080000 0.194800 0.03631901 -0.00004602
0.100000 0.194800 0.04512927 -0.00005719
0.120000 0.194800 0.05376142 -0.00006812
0.140000 0.194800 0.06218139 -0.00007879
0.160000 0.194800 0.07035597 -0.00008915
0.180000 0.194800 0.07825288 -0.00009916
0.200000 0.194800 0.08584097 -0.00010877
0.220000 0.194800 0.09309028 -0.00011796
0.240000 0.194800 0.09997220 -0.00012668
0.260000 0.194800 0.10645958 -0.00013490
0.280000 0.194800 0.11252682 -0.00014259
0.300000 0.194800 0.11814996 -0.00014971
0.320000 0.194800 0.12330681 -0.00015625
0.340000 0.194800 0.12797703 -0.00016217
0.360000 0.194800 0.13214219 -0.00016744
0.380000 0.194800 0.13578584 -0.00017206
0.400000 0.194800 0.13889360 -0.00017600
0.420000 0.194800 0.14145322 -0.00017924
0.440000 0.194800 0.14345458 -0.00018178
0.460000 0.194800 0.14488980 -0.00018360
0.480000 0.194800 0.14575320 -0.00018469
0.500000 0.194800 0.14604138 -0.00018506
0.520000 0.194800 0.14575320 -0.00018469
0.540000 0.194800 0.14488980 -0.00018360
0.560000 0.194800 0.14345458 -0.00018178
0.580000 0.194800 0.14145322 -0.00017924
0.600000 0.194800 0.13889360 -0.00017600
0.620000 0.194800 0.13578584 -0.00017206
0.640000 0.194800 0.13214219 -0.00016744
0.660000 0.194800 0.12797703 -0.00016217
0.680000 0.194800 0.12330681 -0.00015625
0.700000 0.194800 0.11814996 -0.00014971
0.720000 0.194800 0.11252682 -0.00014259
0.740000 0.194800 0.10645958 -0.00013490
0.760000 0.194800 0.09997220 -0.00012668
0.780000 0.194800 0.09309028 -0.00011796
0.800000 0.194800 0.08584097 -0.00010877
0.820000 0.194800 0.07825288 -0.00009916
0.840000 0.194800 0.07035597 -0.00008915
0.860000 0.194800 0.06218139 -0.00007879
0.880000 0.194800 0.05376142 -0.00006812
0.900000 0.194800 0.04512927 -0.00005719
0.920000 0.194800 0.03631901 -0.00004602
0.940000 0.194800 0.02736543 -0.00003468
0.960000 0.194800 0.01830384 -0.00002319
0.980000 0.194800 0.00917001 -0.00001162
1.000000 0.194800 0.00000000 -0.00000000
0.000000 0.195000 0.00000000 0.00000000
0.020000 0.195000 0.00915192 -0.00001161
0.040000 0.195000 0.01826772 -0.00002317
0.060000 0.195000 0.02731143 -0.00003464
0.080000 0.195000 0.03624735 -0.00004598
0.100000 0.195000 0.04504022 -0.00005713
0.120000 0.195000 0.05365533 -0.00006806
0.140000 0.195000 0.06205869 -0.00007872
0.160000 0.195000 0.07021714 -0.00008907
0.180000 0.195000 0.07809847 -0.00009906
0.200000 0.195000 0.08567158 -0.00010867
0.220000 0.195000 0.09290659 -0.00011785
0.240000 0.195000 0.09977493 -0.00012656
0.260000 0.195000 0.10624951 -0.00013477
0.280000 0.195000 0.11230477 -0.00014245
0.300000 0.195000 0.11791681 -0.00014957
0.320000 0.195000 0.12306350 -0.00015610
0.340000 0.195000 0.12772450 -0.00016201
0.360000 0.195000 0.13188144 -0.00016729
0.380000 0.195000 0.13551790 -0.00017190
0.400000 0.195000 0.13861953 -0.00017583
0.420000 0.195000 0.14117409 -0.00017907
0.440000 0.195000 0.14317151 -0.00018161
0.460000 0.195000 0.14460389 -0.00018342
0.480000 0.195000 0.14546559 -0.00018452
0.500000 0.195000 0.14575320 -0.00018488
0.520000 0.195000 0.14546559 -0.00018452
0.540000 0.195000 0.14460389 -0.00018342
0.560000 0.195000 0.14317151 -0.00018161
0.580000 0.195000 0.14117409 -0.00017907
0.600000 0.195000 0.13861953 -0.00017583
0.620000 0.195000 0.13551790 -0.00017190
0.640000 0.195000 0.13188144 -0.00016729
0.660000 0.195000 0.12772450 -0.00016201
0.680000 0.195000 0.12306350 -0.00015610
0.700000 0.195000 0.11791681 -0.00014957
0.720000 0.195000 0.11230477 -0.00014245
0.740000 0.195000 0.10624951 -0.00013477
0.760000 0.195000 0.09977493 -0.00012656
0.780000 0.195000 0.09290659 -0.00011785
0.800000 0.195000 0.08567158 -0.00010867
0.820000 0.195000 0.07809847 -0.00009906
0.840000 0.195000 0.07021714 -0.00008907
0.860000 0.195000 0.06205869 -0.00007872
0.880000 0.195000 0.05365533 -0.00006806
0.900000 0.195000 0.04504022 -0.00005713
0.920000 0.195000 0.03624735 -0.00004598
0.940000 0.195000 0.02731143 -0.00003464
0.960000 0.195000 0.01826772 -0.00002317
0.980000 0.195000 0.00915192 -0.00001161
1.000000 0.195000 0.00000000 -0.00000000
0.000000 0.195200 0.00000000 0.00000000
0.020000 0.195200 0.00913386 -0.00001160
0.040000 0.195200 0.01823167 -0.00002315
0.060000 0.195200 0.02725753 -0.00003461
0.080000 0.195200 0.03617582 -0.00004593
0.100000 0.195200 0.04495134 -0.00005708
0.120000 0.195200 0.05354945 -0.00006799
0.140000 0.195200 0.06193623 -0.00007864
0.160000 0.195200 0.07007858 -0.00008898
0.180000 0.195200 0.07794436 -0.00009897
0.200000 0.195200 0.08550253 -0.00010857
0.220000 0.195200 0.09272326 -0.00011774
0.240000 0.195200 0.09957805 -0.00012644
0.260000 0.195200 0.10603985 -0.00013465
0.280000 0.195200 0.11208316 -0.00014232
0.300000 0.195200 0.11768413 -0.00014943
0.320000 0.195200 0.12282066 -0.00015595
0.340000 0.195200 0.12747247 -0.00016186
0.360000 0.195200 0.13162120 -0.00016713
0.380000 0.195200 0.13525048 -0.00017174
0.400000 0.195200 0.13834599 -0.00017567
0.420000 0.195200 0.14089552 -0.00017890
0.440000 0.195200 0.14288899 -0.00018143
0.460000 0.195200 0.14431855 -0.00018325
0.480000 0.195200 0.14517854 -0.00018434
0.500000 0.195200 0.14546559 -0.00018471
0.520000 0.195200 0.14517854 -0.00018434
0.540000 0.195200 0.14431855 -0.00018325
0.560000 0.195200 0.14288899 -0.00018143
0.580000 0.195200 0.14089552 -0.00017890
0.600000 0.195200 0.13834599 -0.00017567
0.620000 0.195200 0.13525048 -0.00017174
0.640000 0.195200 0.13162120 -0.00016713
0.660000 0.195200 0.12747247 -0.00016186
0.680000 0.195200 0.12282066 -0.00015595
0.700000 0.195200 0.11768413 -0.00014943
0.720000 0.195200 0.11208316 -0.00014232
0.740000 0.195200 0.10603985 -0.00013465
0.760000 0.195200 0.09957805 -0.00012644
0.780000 0.195200 0.09272326 -0.00011774
0.800000 0.195200 0.08550253 -0.00010857
0.820000 0.195200 0.07794436 -0.00009897
0.840000 0.195200 0.07007858 -0.00008898
0.860000 0.195200 0.06193623 -0.00007864
0.880000 0.195200 0.05354945 -0.00006799
0.900000 0.195200 0.04495134 -0.00005708
0.920000 0.195200 0.03617582 -0.00004593
0.940000 0.195200 0.02725753 -0.00003461
0.960000 0.195200 0.01823167 -0.00002315
0.980000 0.195200 0.00913386 -0.00001160
1.000000 0.195200 0.00000000 -0.00000000
0.000000 0.195400 0.00000000 0.00000000
0.020000 0.195400 0.00911584 -0.00001159
0.040000 0.195400 0.01819570 -0.00002313
0.060000 0.195400 0.02720375 -0.00003458
0.080000 0.195400 0.03610444 -0.00004589
0.100000 0.195400 0.04486264 -0.00005702
0.120000 0.195400 0.05344379 -0.00006793
0.140000 0.195400 0.06181402 -0.00007857
0.160000 0.195400 0.06994030 -0.00008890
0.180000 0.195400 0.07779055 -0.00009888
0.200000 0.195400 0.08533381 -0.00010846
0.220000 0.195400 0.09254029 -0.00011762
0.240000 0.195400 0.09938155 -0.00012632
0.260000 0.195400 0.10583060 -0.00013452
0.280000 0.195400 0.11186199 -0.00014218
0.300000 0.195400 0.11745191 -0.00014929
0.320000 0.195400 0.12257830 -0.00015580
0.340000 0.195400 0.12722093 -0.00016171
0.360000 0.195400 0.13136147 -0.00016697
0.380000 0.195400 0.13498360 -0.00017157
0.400000 0.195400 0.13807300 -0.00017550
0.420000 0.195400 0.14061749 -0.00017873
0.440000 0.195400 0.14260703 -0.00018126
0.460000 0.195400 0.14403377 -0.00018308
0.480000 0.195400 0.14489207 -0.00018417
0.500000 0.195400 0.14517854 -0.00018453
0.520000 0.195400 0.14489207 -0.00018417
0.540000 0.195400 0.14403377 -0.00018308
0.560000 0.195400 0.14260703 -0.00018126
0.580000 0.195400 0.14061749 -0.00017873
0.600000 0.195400 0.13807300 -0.00017550
0.620000 0.195400 0.13498360 -0.00017157
0.640000 0.195400 0.13136147 -0.00016697
0.660000 0.195400 0.12722093 -0.00016171
0.680000 0.195400 0.12257830 -0.00015580
0.700000 0.195400 0.11745191 -0.00014929
0.720000 0.195400 0.11186199 -0.00014218
0.740000 0.195400 0.10583060 -0.00013452
0.760000 0.195400 0.09938155 -0.00012632
0.780000 0.195400 0.09254029 -0.00011762
0.800000 0.195400 0.08533381 -0.00010846
0.820000 0.195400 0.07779055 -0.00009888
0.840000 0.195400 0.06994030 -0.00008890
0.860000 0.195400 0.06181402 -0.00007857
0.880000 0.195400 0.05344379 -0.00006793
0.900000 0.195400 0.04486264 -0.00005702
0.920000 0.195400 0.03610444 -0.00004589
0.940000 0.195400 0.02720375 -0.00003458
0.960000 0.195400 0.01819570 -0.00002313
0.980000 0.195400 0.00911584 -0.00001159
1.000000 0.195400 0.00000000 -0.00000000
0.000000 0.195600 0.00000000 0.00000000
0.020000 0.195600 0.00909785 -0.00001158
0.040000 0.195600 0.01815979 -0.00002311
0.060000 0.195600 0.02715007 -0.00003454
0.080000 0.195600 0.03603319 -0.00004585
0.100000 0.195600 0.04477411 -0.00005697
0.120000 0.195600 0.05333833 -0.00006787
0.140000 0.195600 0.06169204 -0.00007849
0.160000 0.195600 0.06980229 -0.00008881
0.180000 0.195600 0.07763705 -0.00009878
0.200000 0.195600 0.08516542 -0.00010836
0.220000 0.195600 0.09235768 -0.00011751
0.240000 0.195600 0.09918545 -0.00012620
0.260000 0.195600 0.10562177 -0.00013439
0.280000 0.195600 0.11164126 -0.00014205
0.300000 0.195600 0.11722015 -0.00014915
0.320000 0.195600 0.12233642 -0.00015566
0.340000 0.195600 0.12696989 -0.00016155
0.360000 0.195600 0.13110226 -0.00016681
0.380000 0.195600 0.13471724 -0.00017141
0.400000 0.195600 0.13780055 -0.00017533
0.420000 0.195600 0.14034002 -0.00017856
0.440000 0.195600 0.14232563 -0.00018109
0.460000 0.195600 0.14374955 -0.00018290
0.480000 0.195600 0.14460616 -0.00018399
0.500000 0.195600 0.14489207 -0.00018436
0.520000 0.195600 0.14460616 -0.00018399
0.540000 0.195600 0.14374955 -0.00018290
0.560000 0.195600 0.14232563 -0.00018109
0.580000 0.195600 0.14034002 -0.00017856
0.600000 0.195600 0.13780055 -0.00017533
0.620000 0.195600 0.13471724 -0.00017141
0.640000 0.195600 0.13110226 -0.00016681
0.660000 0.195600 0.12696989 -0.00016155
0.680000 0.195600 0.12233642 -0.00015566
0.700000 0.195600 0.11722015 -0.00014915
0.720000 0.195600 0.11164126 -0.00014205
0.740000 0.195600 0.10562177 -0.00013439
0.760000 0.195600 0.09918545 -0.00012620
0.780000 0.195600 0.09235768 -0.00011751
0.800000 0.195600 0.08516542 -0.00010836
0.820000 0.195600 0.07763705 -0.00009878
0.840000 0.195600 0.06980229 -0.00008881
0.860000 0.195600 0.06169204 -0.00007849
0.880000 0.195600 0.05333833 -0.00006787
0.900000 0.195600 0.04477411 -0.00005697
0.920000 0.195600 0.03603319 -0.00004585
0.940000 0.195600 0.02715007 -0.00003454
0.960000 0.195600 0.01815979 -0.00002311
0.980000 0.195600 0.00909785 -0.00001158
1.000000 0.195600 0.00000000 -0.00000000
0.000000 0.195800 0.00000000 0.00000000
0.020000 0.195800 0.00907990 -0.00001156
0.040000 0.195800 0.01812396 -0.00002308
0.060000 0.195800 0.02709649 -0.00003451
0.080000 0.195800 0.03596209 -0.00004580
0.100000 0.195800 0.04468576 -0.00005691
0.120000 0.195800 0.05323308 -0.00006780
0.140000 0.195800 0.06157031 -0.00007842
0.160000 0.195800 0.06966455 -0.00008873
0.180000 0.195800 0.07748385 -0.00009869
0.200000 0.195800 0.08499737 -0.00010826
0.220000 0.195800 0.09217543 -0.00011740
0.240000 0.195800 0.09898973 -0.00012608
0.260000 0.195800 0.10541335 -0.00013426
0.280000 0.195800 0.11142096 -0.00014191
0.300000 0.195800 0.11698884 -0.00014900
0.320000 0.195800 0.12209502 -0.00015551
0.340000 0.195800 0.12671934 -0.00016140
0.360000 0.195800 0.13084356 -0.00016665
0.380000 0.195800 0.13445140 -0.00017125
0.400000 0.195800 0.13752863 -0.00017517
0.420000 0.195800 0.14006309 -0.00017839
0.440000 0.195800 0.14204478 -0.00018092
0.460000 0.195800 0.14346589 -0.00018273
0.480000 0.195800 0.14432081 -0.00018382
0.500000 0.195800 0.14460616 -0.00018418
0.520000 0.195800 0.14432081 -0.00018382
0.540000 0.195800 0.14346589 -0.00018273
0.560000 0.195800 0.14204478 -0.00018092
0.580000 0.195800 0.14006309 -0.00017839
0.600000 0.195800 0.13752863 -0.00017517
0.620000 0.195800 0.13445140 -0.00017125
0.640000 0.195800 0.13084356 -0.00016665
0.660000 0.195800 0.12671934 -0.00016140
0.680000 0.195800 0.12209502 -0.00015551
0.700000 0.195800 0.11698884 -0.00014900
0.720000 0.195800 0.11142096 -0.00014191
0.740000 0.195800 0.10541335 -0.00013426
0.760000 0.195800 0.09898973 -0.00012608
0.780000 0.195800 0.09217543 -0.00011740
0.800000 0.195800 0.08499737 -0.00010826
0.820000 0.195800 0.07748385 -0.00009869
0.840000 0.195800 0.06966455 -0.00008873
0.860000 0.195800 0.06157031 -0.00007842
0.880000 0.195800 0.05323308 -0.00006780
0.900000 0.195800 0.04468576 -0.00005691
0.920000 0.195800 0.03596209 -0.00004580
0.940000 0.195800 0.02709649 -0.00003451
0.960000 0.195800 0.01812396 -0.00002308
0.980000 0.195800 0.00907990 -0.00001156
1.000000 0.195800 0.00000000 -0.00000000
0.000000 0.196000 0.00000000 0.00000000
0.020000 0.196000 0.00906198 -0.00001155
0.040000 0.196000 0.01808819 -0.00002306
0.060000 0.196000 0.02704302 -0.00003448
0.080000 0.196000 0.03589113 -0.00004576
0.100000 0.196000 0.04459758 -0.00005686
0.120000 0.196000 0.05312803 -0.00006774
0.140000 0.196000 0.06144881 -0.00007835
0.160000 0.196000 0.06952708 -0.00008864
0.180000 0.196000 0.07733096 -0.00009859
0.200000 0.196000 0.08482964 -0.00010815
0.220000 0.196000 0.09199355 -0.00011729
0.240000 0.196000 0.09879439 -0.00012596
0.260000 0.196000 0.10520534 -0.00013413
0.280000 0.196000 0.11120109 -0.00014178
0.300000 0.196000 0.11675799 -0.00014886
0.320000 0.196000 0.12185409 -0.00015536
0.340000 0.196000 0.12646929 -0.00016124
0.360000 0.196000 0.13058537 -0.00016649
0.380000 0.196000 0.13418609 -0.00017108
0.400000 0.196000 0.13725725 -0.00017500
0.420000 0.196000 0.13978671 -0.00017822
0.440000 0.196000 0.14176449 -0.00018074
0.460000 0.196000 0.14318280 -0.00018255
0.480000 0.196000 0.14403602 -0.00018364
0.500000 0.196000 0.14432081 -0.00018400
0.520000 0.196000 0.14403602 -0.00018364
0.540000 0.196000 0.14318280 -0.00018255
0.560000 0.196000 0.14176449 -0.00018074
0.580000 0.196000 0.13978671 -0.00017822
0.600000 0.196000 0.13725725 -0.00017500
0.620000 0.196000 0.13418609 -0.00017108
0.640000 0.196000 0.13058537 -0.00016649
0.660000 0.196000 0.12646929 -0.00016124
0.680000 0.196000 0.12185409 -0.00015536
0.700000 0.196000 0.11675799 -0.00014886
0.720000 0.196000 0.11120109 -0.00014178
0.740000 0.196000 0.10520534 -0.00013413
0.760000 0.196000 0.09879439 -0.00012596
0.780000 0.196000 0.09199355 -0.00011729
0.800000 0.196000 0.08482964 -0.00010815
0.820000 0.196000 0.07733096 -0.00009859
0.840000 0.196000 0.06952708 -0.00008864
0.860000 0.196000 0.06144881 -0.00007835
0.880000 0.196000 0.05312803 -0.00006774
0.900000 0.196000 0.04459758 -0.00005686
0.920000 0.196000 0.03589113 -0.00004576
0.940000 0.196000 0.02704302 -0.00003448
0.960000 0.196000 0.01808819 -0.00002306
0.980000 0.196000 0.00906198 -0.00001155
1.000000 0.196000 0.00000000 -0.00000000
0.000000 0.196200 0.00000000 0.00000000
0.020000 0.196200 0.00904410 -0.00001154
0.040000 0.196200 0.01805250 -0.00002304
0.060000 0.196200 0.02698966 -0.00003445
0.080000 0.196200 0.03582030 -0.00004572
0.100000 0.196200 0.04450958 -0.00005681
0.120000 0.196200 0.05302320 -0.00006767
0.140000 0.196200 0.06132756 -0.00007827
0.160000 0.196200 0.06938988 -0.00008856
0.180000 0.196200 0.07717836 -0.00009850
0.200000 0.196200 0.08466225 -0.00010805
0.220000 0.196200 0.09181202 -0.00011718
0.240000 0.196200 0.09859944 -0.00012584
0.260000 0.196200 0.10499774 -0.00013401
0.280000 0.196200 0.11098166 -0.00014164
0.300000 0.196200 0.11652759 -0.00014872
0.320000 0.196200 0.12161364 -0.00015521
0.340000 0.196200 0.12621973 -0.00016109
0.360000 0.196200 0.13032769 -0.00016633
0.380000 0.196200 0.13392131 -0.00017092
0.400000 0.196200 0.13698640 -0.00017483
0.420000 0.196200 0.13951087 -0.00017805
0.440000 0.196200 0.14148475 -0.00018057
0.460000 0.196200 0.14290026 -0.00018238
0.480000 0.196200 0.14375180 -0.00018347
0.500000 0.196200 0.14403602 -0.00018383
0.520000 0.196200 0.14375180 -0.00018347
0.540000 0.196200 0.14290026 -0.00018238
0.560000 0.196200 0.14148475 -0.00018057
0.580000 0.196200 0.13951087 -0.00017805
0.600000 0.196200 0.13698640 -0.00017483
0.620000 0.196200 0.13392131 -0.00017092
0.640000 0.196200 0.13032769 -0.00016633
0.660000 0.196200 0.12621973 -0.00016109
0.680000 0.196200 0.12161364 -0.00015521
0.700000 0.196200 0.11652759 -0.00014872
0.720000 0.196200 0.11098166 -0.00014164
0.740000 0.196200 0.10499774 -0.00013401
0.760000 0.196200 0.09859944 -0.00012584
0.780000 0.196200 0.09181202 -0.00011718
0.800000 0.196200 0.08466225 -0.00010805
0.820000 0.196200 0.07717836 -0.00009850
0.840000 0.196200 0.06938988 -0.00008856
0.860000 0.196200 0.06132756 -0.00007827
0.880000 0.196200 0.05302320 -0.00006767
0.900000 0.196200 0.04450958 -0.00005681
0.920000 0.196200 0.03582030 -0.00004572
0.940000 0.196200 0.02698966 -0.00003445
0.960000 0.196200 0.01805250 -0.00002304
0.980000 0.196200 0.00904410 -0.00001154
1.000000 0.196200 0.00000000 -0.00000000
0.000000 0.196400 0.00000000 0.00000000
0.020000 0.196400 0.00902625 -0.00001153
0.040000 0.196400 0.01801688 -0.00002302
0.060000 0.196400 0.02693640 -0.00003441
0.080000 0.196400 0.03574962 -0.00004567
0.100000 0.196400 0.04442175 -0.00005675
0.120000 0.196400 0.05291857 -0.00006761
